ElementId,Category,Family,Type,Level,Mark,System Name,System Type,Service Type,Classification,Size,Diameter,Width,Height,Length,Area,Volume,Material,Weight,Unit Weight,Insulation Thickness,Lining Thickness,Airflow,Flow,Pressure Drop,Cooling Capacity,Heating Capacity,Power,Voltage,Current,Apparent Load,Connected Load,Connector Count,Connector Flow,Connector Demand,Connector Max Diameter (in),Connector Max Width (in),Connector Max Height (in),Location Type,Position X (ft),Position Y (ft),Position Z (ft),Start X (ft),Start Y (ft),Start Z (ft),End X (ft),End Y (ft),End Z (ft),Rotation (deg),Bounding Box Min X (ft),Bounding Box Min Y (ft),Bounding Box Min Z (ft),Bounding Box Max X (ft),Bounding Box Max Y (ft),Bounding Box Max Z (ft),Bounding Box Center X (ft),Bounding Box Center Y (ft),Bounding Box Center Z (ft),Comments,Parameter Snapshot,source_schedule,Original Category,Original Family,Original Type,Assembly Code,Assembly Description,Depth,Type Comments,Base Level,Top Level,Base Offset,Top Offset,Room Id,Room Number,Room Name,Room Level,Room Area (SF),Room Volume (CF),Room Location X (ft),Room Location Y (ft),Room Location Z (ft)
1293529,Duct Fittings,Rectangular to Round Transition - Angle,45 Degree,L 1,,Mechanical Return Air 35,Return Air,,,"4""x4""-3""ø","3""","4""","4""","3 1/2""x3 1/2""-3""ø",0 SF,0.00 CF,,,,"0""","0""",,,0.00 in-wg,,,,,,,,2.0,0.981,,3.0,3.5,3.5,Point,7.856,168.101,24.689,,,,,,,180.0,7.806,167.955,24.543,7.856,168.247,24.835,7.831,168.101,24.689,,"Area=0 SF | Duct Diameter=3"" | Duct Height=4"" | Duct Radius=2"" | Duct Width=4"" | Free Size=3 1/2""x3 1/2""-3""ø | Insulation Thickness=0"" | Length 1=0"" | Length 2=0"" | Length 3=0"" | Length 4=0"" | Length 5=0"" | Length 6=0"" | Length 7=1"" | Length 8=1"" | Length01=1"" | Lining Thickness=0"" | OffsetHeight=1 3/4"" | OffsetHeightfromBase=120"" | OffsetHeightTemp=0.012153 | OffsetWidth=1 3/4"" | OffsetWidthfromBase=120"" | OffsetWidthTemp=-0.012153 | Overall Size=3 1/2""x3 1/2""-3""ø | Pressure Drop=0.00 in-wg | Size=4""x4""-3""ø | Volume=0.00 CF",C:\Ashmitha\Stanford\Quarter 2\PBL\IPD Challenge\revit_schedules\Current\01_Island_MEP_Concept2_MEP_TakeOff.csv,,,,,,,,,,,,,,,,,,,,
1293530,Duct Fittings,Rectangular Transition - Angle,45 Degree,L 1,,Mechanical Return Air 35,Return Air,,,"4""x7""-4""x4""",,,,"3 1/2""x7""-3 1/2""x3 1/2""",0 SF,0.04 CF,,,,"0""","0""",,,0.01 in-wg,,,,,,,,2.0,0.981,,,3.5,7.0,Point,12.877,168.101,24.689,,,,,,,0.0,12.877,167.955,24.397,13.229,168.247,24.981,13.053,168.101,24.689,,"Area=0 SF | Computed Length=4"" | Duct Height 1=4"" | Duct Height 2=7"" | Duct Length=4"" | Duct Width 1=4"" | Duct Width 2=4"" | Free Size=3 1/2""x7""-3 1/2""x3 1/2"" | Half Height 1=2"" | Half Height 2=4"" | Half Width 1=2"" | Half Width 2=2"" | HeightDelta=4"" | HeightOffset=120"" | Insulation Thickness=0"" | Length 1=4"" | Length 2=2"" | Lining Thickness=0"" | OffsetHeight=1 3/4"" | OffsetWidth=1 3/4"" | Overall Size=3 1/2""x7""-3 1/2""x3 1/2"" | Pressure Drop=0.01 in-wg | Size=4""x7""-4""x4"" | Volume=0.04 CF | WidthDelta=0"" | WidthOffset=120""",C:\Ashmitha\Stanford\Quarter 2\PBL\IPD Challenge\revit_schedules\Current\01_Island_MEP_Concept2_MEP_TakeOff.csv,,,,,,,,,,,,,,,,,,,,
1294110,Ducts,,Mitered Elbows / Tees,L -1,,Mechanical Outdoor Air 3,Outdoor Air,,,"35""x16""",,"35""","16""","2' - 6""",21 SF,,,,,"0""","0""",0 m³/h,0 m³/h,0.00 in-wg,,,,,,,,2.0,,,,35.0,16.0,Curve,16.052,194.483,-10.341,17.302,194.483,-10.341,14.802,194.483,-10.341,,14.802,193.025,-11.008,17.302,195.941,-9.674,16.052,194.483,-10.341,,"Additional Flow=0 m³/h | Area=21 SF | Flow=0 m³/h | Free Size=35""x16"" | Height=16"" | Hydraulic Diameter=22"" | Insulation Thickness=0"" | Length=2' - 6"" | Lining Thickness=0"" | Lower End Bottom of Insulation Elevation=3' - 11 29/32"" | Lower End Top of Insulation Elevation=5' - 3 29/32"" | Overall Size=35""x16"" | Pressure Drop=0.00 in-wg | Size=35""x16"" | Size Lock=False | Upper End Bottom of Insulation Elevation=3' - 11 29/32"" | Upper End Top of Insulation Elevation=5' - 3 29/32"" | Velocity Pressure=0.00 in-wg | Width=35""",C:\Ashmitha\Stanford\Quarter 2\PBL\IPD Challenge\revit_schedules\Current\01_Island_MEP_Concept2_MEP_TakeOff.csv,,,,,,,,,,,,,,,,,,,,
1294148,Ducts,,Mitered Elbows / Tees,L -1,,Mechanical Exhaust Air AUH 3,Exhaust Air AUH,,,"35""x16""",,"35""","16""","2' - 9""",23 SF,,,,,"0""","0""",,,,,,,,,,,2.0,,,,35.0,16.0,Curve,15.927,194.483,-13.077,17.302,194.483,-13.077,14.552,194.483,-13.077,,14.552,193.025,-13.744,17.302,195.941,-12.411,15.927,194.483,-13.077,,"Additional Flow=0 m³/h | Area=23 SF | Free Size=35""x16"" | Height=16"" | Hydraulic Diameter=22"" | Insulation Thickness=0"" | Length=2' - 9"" | Lining Thickness=0"" | Lower End Bottom of Insulation Elevation=1' - 3 1/16"" | Lower End Top of Insulation Elevation=2' - 7 1/16"" | Overall Size=35""x16"" | Size=35""x16"" | Size Lock=False | Upper End Bottom of Insulation Elevation=1' - 3 1/16"" | Upper End Top of Insulation Elevation=2' - 7 1/16"" | Width=35""",C:\Ashmitha\Stanford\Quarter 2\PBL\IPD Challenge\revit_schedules\Current\01_Island_MEP_Concept2_MEP_TakeOff.csv,,,,,,,,,,,,,,,,,,,,
1294211,Duct Fittings,Rectangular Elbow - Mitered,Standard,L -1,,Mechanical Outdoor Air 3,Outdoor Air,,,"30""x15""-30""x15""",,"30""","15""","30""x15""-30""x15""",,8.33 CF,,,,"0""","0""",,,0.00 in-wg,,,,,,,,2.0,,,,30.0,15.0,Point,10.531,194.354,-10.509,,,,,,,180.0,9.281,193.02,-11.134,11.864,195.604,-9.884,10.572,194.312,-10.509,,"Duct Height=15"" | Duct Length 1=16"" | Duct Width=30"" | Free Size=30""x15""-30""x15"" | Insulation Thickness=0"" | Lining Thickness=0"" | Overall Size=30""x15""-30""x15"" | Pressure Drop=0.00 in-wg | Size=30""x15""-30""x15"" | Volume=8.33 CF",C:\Ashmitha\Stanford\Quarter 2\PBL\IPD Challenge\revit_schedules\Current\01_Island_MEP_Concept2_MEP_TakeOff.csv,,,,,,,,,,,,,,,,,,,,
1294212,Duct Fittings,Rectangular Transition - Angle,45 Degree,L -1,,Mechanical Outdoor Air 3,Outdoor Air,,,"30""x15""-30""x15""",,,,"30""x15""-30""x15""",2 SF,0.26 CF,,,,"0""","0""",,,0.00 in-wg,,,,,,,,2.0,,,,30.0,15.0,Point,11.864,194.354,-10.509,,,,,,,0.0,11.864,193.104,-11.134,11.947,195.604,-9.716,11.906,194.354,-10.425,,"Area=2 SF | Computed Length=1"" | Duct Height 1=15"" | Duct Height 2=15"" | Duct Length=1"" | Duct Width 1=30"" | Duct Width 2=30"" | Free Size=30""x15""-30""x15"" | Half Height 1=8"" | Half Height 2=8"" | Half Width 1=15"" | Half Width 2=15"" | HeightDelta=0"" | HeightOffset=122"" | Insulation Thickness=0"" | Length 1=2"" | Length 2=2"" | Lining Thickness=0"" | OffsetHeight=9 33/64"" | OffsetWidth=15"" | Overall Size=30""x15""-30""x15"" | Pressure Drop=0.00 in-wg | Size=30""x15""-30""x15"" | Volume=0.26 CF | WidthDelta=0"" | WidthOffset=120""",C:\Ashmitha\Stanford\Quarter 2\PBL\IPD Challenge\revit_schedules\Current\01_Island_MEP_Concept2_MEP_TakeOff.csv,,,,,,,,,,,,,,,,,,,,
1294213,Duct Fittings,Rectangular Transition - Angle,45 Degree,L -1,,Mechanical Outdoor Air 3,Outdoor Air,,,"35""x16""-30""x15""",,,,"35""x16""-30""x15""",3 SF,1.66 CF,,,,"0""","0""",,,0.00 in-wg,,,,,,,,2.0,,,,35.0,16.0,Point,14.329,194.354,-10.341,,,,,,,0.0,14.329,193.025,-11.008,14.802,195.941,-9.674,14.566,194.483,-10.341,,"Area=3 SF | Computed Length=6"" | Duct Height 1=15"" | Duct Height 2=16"" | Duct Length=6"" | Duct Width 1=30"" | Duct Width 2=35"" | Free Size=35""x16""-30""x15"" | Half Height 1=8"" | Half Height 2=8"" | Half Width 1=15"" | Half Width 2=18"" | HeightDelta=1"" | HeightOffset=120"" | Insulation Thickness=0"" | Length 1=1"" | Length 2=6"" | Lining Thickness=0"" | OffsetHeight=7 1/2"" | OffsetWidth=16 35/64"" | Overall Size=35""x16""-30""x15"" | Pressure Drop=0.00 in-wg | Size=35""x16""-30""x15"" | Volume=1.66 CF | WidthDelta=5"" | WidthOffset=122""",C:\Ashmitha\Stanford\Quarter 2\PBL\IPD Challenge\revit_schedules\Current\01_Island_MEP_Concept2_MEP_TakeOff.csv,,,,,,,,,,,,,,,,,,,,
1294266,Duct Fittings,Rectangular Elbow - Mitered,Standard,L -1,,Mechanical Exhaust Air AUH 3,Exhaust Air AUH,,,"30""x15""-30""x15""",,"30""","15""","30""x15""-30""x15""",,8.33 CF,,,,"0""","0""",,,8baf7d75-8b9b-46d0-b8ce-3ad1c19e6b19,,,,,,,,2.0,,,,30.0,15.0,Point,10.531,194.354,-13.077,,,,,,,180.0,9.281,193.02,-13.702,11.864,195.604,-12.452,10.572,194.312,-13.077,,"Duct Height=15"" | Duct Length 1=16"" | Duct Width=30"" | Free Size=30""x15""-30""x15"" | Insulation Thickness=0"" | Lining Thickness=0"" | Overall Size=30""x15""-30""x15"" | Size=30""x15""-30""x15"" | Volume=8.33 CF",C:\Ashmitha\Stanford\Quarter 2\PBL\IPD Challenge\revit_schedules\Current\01_Island_MEP_Concept2_MEP_TakeOff.csv,,,,,,,,,,,,,,,,,,,,
1294267,Duct Fittings,Rectangular Transition - Angle,45 Degree,L -1,,Mechanical Exhaust Air AUH 3,Exhaust Air AUH,,,"35""x16""-30""x15""",,,,"35""x16""-30""x15""",3 SF,1.66 CF,,,,"0""","0""",,,8baf7d75-8b9b-46d0-b8ce-3ad1c19e6b19,,,,,,,,2.0,,,,35.0,16.0,Point,14.079,194.354,-13.077,,,,,,,0.0,14.079,193.025,-13.744,14.552,195.941,-12.411,14.316,194.483,-13.077,,"Area=3 SF | Computed Length=6"" | Duct Height 1=15"" | Duct Height 2=16"" | Duct Length=6"" | Duct Width 1=30"" | Duct Width 2=35"" | Free Size=35""x16""-30""x15"" | Half Height 1=8"" | Half Height 2=8"" | Half Width 1=15"" | Half Width 2=18"" | HeightDelta=1"" | HeightOffset=120"" | Insulation Thickness=0"" | Length 1=1"" | Length 2=6"" | Lining Thickness=0"" | OffsetHeight=7 1/2"" | OffsetWidth=16 35/64"" | Overall Size=35""x16""-30""x15"" | Size=35""x16""-30""x15"" | Volume=1.66 CF | WidthDelta=5"" | WidthOffset=122""",C:\Ashmitha\Stanford\Quarter 2\PBL\IPD Challenge\revit_schedules\Current\01_Island_MEP_Concept2_MEP_TakeOff.csv,,,,,,,,,,,,,,,,,,,,
1294390,Ducts,,Mitered Elbows / Tees,L -1,,Mechanical Supply Air 5,Supply Air,,,"30""x15""",,"30""","15""","14' - 11 7/8""",112 SF,,,,,"0""","0""",6000 m³/h,6000 m³/h,0.01 in-wg,,,,,,,,2.0,117.716,,,30.0,15.0,Curve,44.485,195.483,-2.807,51.98,195.483,-2.807,36.99,195.483,-2.807,,36.99,194.233,-3.432,51.98,196.733,-2.182,44.485,195.483,-2.807,,"Additional Flow=0 m³/h | Area=112 SF | Flow=6000 m³/h | Free Size=30""x15"" | Height=15"" | Hydraulic Diameter=20"" | Insulation Thickness=0"" | Length=14' - 11 7/8"" | Lining Thickness=0"" | Lower End Bottom of Insulation Elevation=11' - 6 13/16"" | Lower End Top of Insulation Elevation=12' - 9 13/16"" | Overall Size=30""x15"" | Pressure Drop=0.01 in-wg | Size=30""x15"" | Size Lock=False | Upper End Bottom of Insulation Elevation=11' - 6 13/16"" | Upper End Top of Insulation Elevation=12' - 9 13/16"" | Velocity Pressure=0.08 in-wg | Width=30""",C:\Ashmitha\Stanford\Quarter 2\PBL\IPD Challenge\revit_schedules\Current\01_Island_MEP_Concept2_MEP_TakeOff.csv,,,,,,,,,,,,,,,,,,,,
1294746,Ducts,,Mitered Elbows / Tees,L -1,,Mechanical Supply Air 5,Supply Air,,,"30""x15""",,"30""","15""","8' - 10 1/16""",66 SF,,,,,"0""","0""",6000 m³/h,6000 m³/h,0.01 in-wg,,,,,,,,2.0,117.716,,,30.0,15.0,Curve,36.282,195.483,-7.935,36.282,195.483,-3.515,36.282,195.483,-12.355,,35.657,194.233,-12.355,36.907,196.733,-3.515,36.282,195.483,-7.935,,"Additional Flow=0 m³/h | Area=66 SF | Flow=6000 m³/h | Free Size=30""x15"" | Height=15"" | Hydraulic Diameter=20"" | Insulation Thickness=0"" | Length=8' - 10 1/16"" | Lining Thickness=0"" | Lower End Bottom of Insulation Elevation=2' - 7 3/4"" | Lower End Top of Insulation Elevation=2' - 7 3/4"" | Overall Size=30""x15"" | Pressure Drop=0.01 in-wg | Size=30""x15"" | Size Lock=False | Upper End Bottom of Insulation Elevation=11' - 5 13/16"" | Upper End Top of Insulation Elevation=11' - 5 13/16"" | Velocity Pressure=0.08 in-wg | Width=30""",C:\Ashmitha\Stanford\Quarter 2\PBL\IPD Challenge\revit_schedules\Current\01_Island_MEP_Concept2_MEP_TakeOff.csv,,,,,,,,,,,,,,,,,,,,
1294755,Duct Fittings,Rectangular Elbow - Mitered,Standard,L -1,,Mechanical Supply Air 5,Supply Air,,,"15""x30""-15""x30""",,"15""","30""","15""x30""-15""x30""",,4.43 CF,,,,"0""","0""",,,0.08 in-wg,,,,,,,,2.0,117.716,,,15.0,30.0,Point,36.282,195.483,-2.807,,,,,,,180.0,35.657,194.233,-3.515,36.99,196.733,-2.182,36.324,195.483,-2.848,,"Duct Height=30"" | Duct Length 1=9"" | Duct Width=15"" | Free Size=15""x30""-15""x30"" | Insulation Thickness=0"" | Lining Thickness=0"" | Overall Size=15""x30""-15""x30"" | Pressure Drop=0.08 in-wg | Size=15""x30""-15""x30"" | Volume=4.43 CF",C:\Ashmitha\Stanford\Quarter 2\PBL\IPD Challenge\revit_schedules\Current\01_Island_MEP_Concept2_MEP_TakeOff.csv,,,,,,,,,,,,,,,,,,,,
1294758,Ducts,,Mitered Elbows / Tees,L -1,,Mechanical Supply Air 5,Supply Air,,,"30""x15""",,"30""","15""","1' - 4 1/4""",10 SF,,,,,"0""","0""",6000 m³/h,6000 m³/h,0.00 in-wg,,,,,,,,2.0,117.716,,,30.0,15.0,Curve,31.95,194.983,-13.063,32.549,195.299,-13.063,31.351,194.666,-13.063,,30.768,193.561,-13.688,33.133,196.405,-12.438,31.95,194.983,-13.063,,"Additional Flow=0 m³/h | Area=10 SF | Flow=6000 m³/h | Free Size=30""x15"" | Height=15"" | Hydraulic Diameter=20"" | Insulation Thickness=0"" | Length=1' - 4 1/4"" | Lining Thickness=0"" | Lower End Bottom of Insulation Elevation=1' - 3 3/4"" | Lower End Top of Insulation Elevation=2' - 6 3/4"" | Overall Size=30""x15"" | Pressure Drop=0.00 in-wg | Size=30""x15"" | Size Lock=False | Upper End Bottom of Insulation Elevation=1' - 3 3/4"" | Upper End Top of Insulation Elevation=2' - 6 3/4"" | Velocity Pressure=0.08 in-wg | Width=30""",C:\Ashmitha\Stanford\Quarter 2\PBL\IPD Challenge\revit_schedules\Current\01_Island_MEP_Concept2_MEP_TakeOff.csv,,,,,,,,,,,,,,,,,,,,
1294850,Ducts,,Mitered Elbows / Tees,L -1,,Mechanical Return Air 39,Return Air,,,"35""x16""",,"35""","16""","1' - 2""",10 SF,,,,,"0""","0""",3200 m³/h,3200 m³/h,0.00 in-wg,,,,,,,,2.0,62.782,,,35.0,16.0,Curve,29.877,194.483,-10.341,29.294,194.483,-10.341,30.461,194.483,-10.341,,29.294,193.025,-11.008,30.461,195.941,-9.674,29.877,194.483,-10.341,,"Additional Flow=0 m³/h | Area=10 SF | Flow=3200 m³/h | Free Size=35""x16"" | Height=16"" | Hydraulic Diameter=22"" | Insulation Thickness=0"" | Length=1' - 2"" | Lining Thickness=0"" | Lower End Bottom of Insulation Elevation=3' - 11 29/32"" | Lower End Top of Insulation Elevation=5' - 3 29/32"" | Overall Size=35""x16"" | Pressure Drop=0.00 in-wg | Size=35""x16"" | Size Lock=False | Upper End Bottom of Insulation Elevation=3' - 11 29/32"" | Upper End Top of Insulation Elevation=5' - 3 29/32"" | Velocity Pressure=0.01 in-wg | Width=35""",C:\Ashmitha\Stanford\Quarter 2\PBL\IPD Challenge\revit_schedules\Current\01_Island_MEP_Concept2_MEP_TakeOff.csv,,,,,,,,,,,,,,,,,,,,
1294978,Ducts,,Mitered Elbows / Tees,L -1,,Mechanical Supply Air 5,Supply Air,,,"35""x16""",,"35""","16""","0' - 9 3/4""",7 SF,,,,,"0""","0""",6000 m³/h,6000 m³/h,0.00 in-wg,,,,,,,,2.0,117.716,,,35.0,16.0,Curve,29.701,194.483,-13.077,29.294,194.483,-13.077,30.108,194.483,-13.077,,29.294,193.025,-13.744,30.108,195.941,-12.411,29.701,194.483,-13.077,,"Additional Flow=0 m³/h | Area=7 SF | Flow=6000 m³/h | Free Size=35""x16"" | Height=16"" | Hydraulic Diameter=22"" | Insulation Thickness=0"" | Length=0' - 9 3/4"" | Lining Thickness=0"" | Lower End Bottom of Insulation Elevation=1' - 3 1/16"" | Lower End Top of Insulation Elevation=2' - 7 1/16"" | Overall Size=35""x16"" | Pressure Drop=0.00 in-wg | Size=35""x16"" | Size Lock=False | Upper End Bottom of Insulation Elevation=1' - 3 1/16"" | Upper End Top of Insulation Elevation=2' - 7 1/16"" | Velocity Pressure=0.05 in-wg | Width=35""",C:\Ashmitha\Stanford\Quarter 2\PBL\IPD Challenge\revit_schedules\Current\01_Island_MEP_Concept2_MEP_TakeOff.csv,,,,,,,,,,,,,,,,,,,,
1295346,Ducts,,Mitered Elbows / Tees,L -1,,Mechanical Supply Air 5,Supply Air,,,"30""x15""",,"30""","15""","2' - 3 13/32""",17 SF,,,,,"0""","0""",6000 m³/h,6000 m³/h,0.00 in-wg,,,,,,,,2.0,117.716,,,30.0,15.0,Curve,34.432,195.483,-13.063,35.574,195.483,-13.063,33.29,195.483,-13.063,,33.29,194.233,-13.688,35.574,196.733,-12.438,34.432,195.483,-13.063,,"Additional Flow=0 m³/h | Area=17 SF | Flow=6000 m³/h | Free Size=30""x15"" | Height=15"" | Hydraulic Diameter=20"" | Insulation Thickness=0"" | Length=2' - 3 13/32"" | Lining Thickness=0"" | Lower End Bottom of Insulation Elevation=1' - 3 3/4"" | Lower End Top of Insulation Elevation=2' - 6 3/4"" | Overall Size=30""x15"" | Pressure Drop=0.00 in-wg | Size=30""x15"" | Size Lock=False | Upper End Bottom of Insulation Elevation=1' - 3 3/4"" | Upper End Top of Insulation Elevation=2' - 6 3/4"" | Velocity Pressure=0.08 in-wg | Width=30""",C:\Ashmitha\Stanford\Quarter 2\PBL\IPD Challenge\revit_schedules\Current\01_Island_MEP_Concept2_MEP_TakeOff.csv,,,,,,,,,,,,,,,,,,,,
1295349,Duct Fittings,Rectangular Elbow - Mitered,Standard,L -1,,Mechanical Supply Air 5,Supply Air,,,"15""x30""-15""x30""",,"15""","30""","15""x30""-15""x30""",,4.43 CF,,,,"0""","0""",,,0.08 in-wg,,,,,,,,2.0,117.716,,,15.0,30.0,Point,36.282,195.483,-13.063,,,,,,,120.0,35.574,194.233,-13.688,36.907,196.733,-12.355,36.24,195.483,-13.022,,"Duct Height=30"" | Duct Length 1=9"" | Duct Width=15"" | Free Size=15""x30""-15""x30"" | Insulation Thickness=0"" | Lining Thickness=0"" | Overall Size=15""x30""-15""x30"" | Pressure Drop=0.08 in-wg | Size=15""x30""-15""x30"" | Volume=4.43 CF",C:\Ashmitha\Stanford\Quarter 2\PBL\IPD Challenge\revit_schedules\Current\01_Island_MEP_Concept2_MEP_TakeOff.csv,,,,,,,,,,,,,,,,,,,,
1295351,Duct Fittings,Rectangular Elbow - Mitered,Standard,L -1,,Mechanical Supply Air 5,Supply Air,,,"30""x15""-30""x15""",,"30""","15""","30""x15""-30""x15""",,2.46 CF,,,,"0""","0""",,,0.03 in-wg,,,,,,,,2.0,117.716,,,30.0,15.0,Point,32.897,195.483,-13.063,,,,,,,180.0,31.965,194.194,-13.688,33.29,196.733,-12.438,32.628,195.463,-13.063,,"Duct Height=15"" | Duct Length 1=5"" | Duct Width=30"" | Free Size=30""x15""-30""x15"" | Insulation Thickness=0"" | Lining Thickness=0"" | Overall Size=30""x15""-30""x15"" | Pressure Drop=0.03 in-wg | Size=30""x15""-30""x15"" | Volume=2.46 CF",C:\Ashmitha\Stanford\Quarter 2\PBL\IPD Challenge\revit_schedules\Current\01_Island_MEP_Concept2_MEP_TakeOff.csv,,,,,,,,,,,,,,,,,,,,
1295352,Duct Fittings,Rectangular Elbow - Mitered,Standard,L -1,,Mechanical Supply Air 5,Supply Air,,,"30""x15""-30""x15""",,"30""","15""","30""x15""-30""x15""",,2.46 CF,,,,"0""","0""",,,0.03 in-wg,,,,,,,,2.0,117.716,,,30.0,15.0,Point,31.004,194.483,-13.063,,,,,,,0.0,30.611,193.233,-13.688,31.935,195.772,-12.438,31.273,194.502,-13.063,,"Duct Height=15"" | Duct Length 1=5"" | Duct Width=30"" | Free Size=30""x15""-30""x15"" | Insulation Thickness=0"" | Lining Thickness=0"" | Overall Size=30""x15""-30""x15"" | Pressure Drop=0.03 in-wg | Size=30""x15""-30""x15"" | Volume=2.46 CF",C:\Ashmitha\Stanford\Quarter 2\PBL\IPD Challenge\revit_schedules\Current\01_Island_MEP_Concept2_MEP_TakeOff.csv,,,,,,,,,,,,,,,,,,,,
1295353,Duct Fittings,Rectangular Transition - Angle,45 Degree,L -1,,Mechanical Supply Air 5,Supply Air,,,"35""x16""-30""x15""",,,,"35""x16""-30""x15""",3 SF,1.76 CF,,,,"0""","0""",,,0.00 in-wg,,,,,,,,2.0,117.716,,,35.0,16.0,Point,30.108,194.483,-13.077,,,,,,,0.0,30.108,193.025,-13.744,30.611,195.941,-12.411,30.359,194.483,-13.077,,"Area=3 SF | Computed Length=6"" | Duct Height 1=16"" | Duct Height 2=15"" | Duct Length=6"" | Duct Width 1=35"" | Duct Width 2=30"" | Free Size=35""x16""-30""x15"" | Half Height 1=8"" | Half Height 2=8"" | Half Width 1=18"" | Half Width 2=15"" | HeightDelta=1"" | HeightOffset=120"" | Insulation Thickness=0"" | Length 1=1"" | Length 2=6"" | Lining Thickness=0"" | OffsetHeight=8 11/64"" | OffsetWidth=17 1/2"" | Overall Size=35""x16""-30""x15"" | Pressure Drop=0.00 in-wg | Size=35""x16""-30""x15"" | Volume=1.76 CF | WidthDelta=5"" | WidthOffset=120""",C:\Ashmitha\Stanford\Quarter 2\PBL\IPD Challenge\revit_schedules\Current\01_Island_MEP_Concept2_MEP_TakeOff.csv,,,,,,,,,,,,,,,,,,,,
1295637,Ducts,,Mitered Elbows / Tees,L 1,,Mechanical Supply Air 5,Supply Air,,,"32""x24""",,"32""","24""","0' - 1 15/16""",1 SF,,,,,"0""","0""",6000 m³/h,6000 m³/h,0.00 in-wg,,,,,,,,2.0,117.716,,,32.0,24.0,Curve,72.756,195.483,25.342,72.675,195.483,25.342,72.836,195.483,25.342,,72.675,194.15,24.342,72.836,196.816,26.342,72.756,195.483,25.342,,"Additional Flow=0 m³/h | Area=1 SF | Flow=6000 m³/h | Free Size=32""x24"" | Height=24"" | Hydraulic Diameter=27"" | Insulation Thickness=0"" | Length=0' - 1 15/16"" | Lining Thickness=0"" | Lower End Bottom of Insulation Elevation=9' - 4 3/32"" | Lower End Top of Insulation Elevation=11' - 4 3/32"" | Overall Size=32""x24"" | Pressure Drop=0.00 in-wg | Size=32""x24"" | Size Lock=False | Upper End Bottom of Insulation Elevation=9' - 4 3/32"" | Upper End Top of Insulation Elevation=11' - 4 3/32"" | Velocity Pressure=0.03 in-wg | Width=32""",C:\Ashmitha\Stanford\Quarter 2\PBL\IPD Challenge\revit_schedules\Current\01_Island_MEP_Concept2_MEP_TakeOff.csv,,,,,,,,,,,,,,,,,,,,
1295824,Duct Fittings,Rectangular Elbow - Mitered,Standard,L 1,,Mechanical Supply Air 5,Supply Air,,,"24""x32""-24""x32""",,"24""","32""","24""x32""-24""x32""",,11.56 CF,,,,"0""","0""",,,0.03 in-wg,,,,,,,,2.0,117.716,,,24.0,32.0,Point,73.919,195.483,25.342,,,,,,,90.0,72.836,194.15,24.258,74.919,196.816,26.342,73.878,195.483,25.3,,"Duct Height=32"" | Duct Length 1=13"" | Duct Width=24"" | Free Size=24""x32""-24""x32"" | Insulation Thickness=0"" | Lining Thickness=0"" | Overall Size=24""x32""-24""x32"" | Pressure Drop=0.03 in-wg | Size=24""x32""-24""x32"" | Volume=11.56 CF",C:\Ashmitha\Stanford\Quarter 2\PBL\IPD Challenge\revit_schedules\Current\01_Island_MEP_Concept2_MEP_TakeOff.csv,,,,,,,,,,,,,,,,,,,,
1295832,Ducts,,Mitered Elbows / Tees,L 1,,Mechanical Supply Air 5,Supply Air,,,"32""x24""",,"32""","24""","15' - 9 3/16""",147 SF,,,,,"0""","0""",6000 m³/h,6000 m³/h,0.00 in-wg,,,,,,,,2.0,117.716,,,32.0,24.0,Curve,73.919,195.483,6.865,73.919,195.483,14.748,73.919,195.483,-1.018,,72.919,194.15,-1.018,74.919,196.816,14.748,73.919,195.483,6.865,,"Additional Flow=0 m³/h | Area=147 SF | Flow=6000 m³/h | Free Size=32""x24"" | Height=24"" | Hydraulic Diameter=27"" | Insulation Thickness=0"" | Length=15' - 9 3/16"" | Lining Thickness=0"" | Lower End Bottom of Insulation Elevation=-16' - 0 7/32"" | Lower End Top of Insulation Elevation=-16' - 0 7/32"" | Overall Size=32""x24"" | Pressure Drop=0.00 in-wg | Size=32""x24"" | Size Lock=False | Upper End Bottom of Insulation Elevation=-0' - 3 1/32"" | Upper End Top of Insulation Elevation=-0' - 3 1/32"" | Velocity Pressure=0.03 in-wg | Width=32""",C:\Ashmitha\Stanford\Quarter 2\PBL\IPD Challenge\revit_schedules\Current\01_Island_MEP_Concept2_MEP_TakeOff.csv,,,,,,,,,,,,,,,,,,,,
